vellum	man-made	fits-in-backpack	other
velociraptor	natural	size-varies	animal
velvet	man-made	size-varies	clothing
vendor	person	size-varies	person
venison	natural	fits-in-backpack	food
venom	natural	fits-in-backpack	other
vent	man-made	size-varies	other
ventricle	natural	fits-in-backpack	other
venue	man-made	too-big-for-backpack	place
venus	natural	too-big-for-backpack	place
verb	abstract	size-varies	abstract
verdict	abstract	size-varies	abstract
vermicelli	man-made	fits-in-backpack	food
vermin	natural	fits-in-backpack	animal
vermouth	man-made	fits-in-backpack	food
verson	abstract	size-varies	abstract
vertebrae	natural	size-varies	other
vertex	abstract	size-varies	abstract
vessel	man-made	size-varies	vehicle
vest	man-made	fits-in-backpack	clothing
vet	person	size-varies	person
veteran	person	size-varies	person
veteranarian	person	size-varies	person
veterinarian	person	size-varies	person
veterinarians	person	size-varies	person
veternarian	person	size-varies	person
vial	man-made	fits-in-backpack	other
vibrate	abstract	size-varies	abstract
vibration	abstract	size-varies	abstract
vibrator	man-made	fits-in-backpack	other
victim	person	size-varies	person
video	man-made	size-varies	electronics
videotape	man-made	fits-in-backpack	electronics
viewer	man-made	size-varies	person
viewfinder	man-made	fits-in-backpack	tool
vigilante	both	size-varies	person
villa	man-made	too-big-for-backpack	place
village	man-made	too-big-for-backpack	place
villain	both	size-varies	person
vinaigrette	man-made	fits-in-backpack	food
vine	natural	size-varies	plant
vinegar	man-made	fits-in-backpack	food
vines	natural	size-varies	plant
vineyard	man-made	too-big-for-backpack	place
vinyl	man-made	size-varies	other
violator	both	size-varies	person
violence	abstract	size-varies	abstract
violet	natural	fits-in-backpack	plant
violin	man-made	fits-in-backpack	other
violinist	man-made	size-varies	person
viper	natural	fits-in-backpack	animal
virgin	both	size-varies	person
virginia	both	too-big-for-backpack	place
virologist	man-made	size-varies	person
virtue	abstract	size-varies	abstract
virus	natural	fits-in-backpack	other
vise	man-made	fits-in-backpack	tool
vision	both	size-varies	abstract
visor	man-made	fits-in-backpack	clothing
vitamin	both	fits-in-backpack	food
vitamins	both	fits-in-backpack	food
vocab	abstract	size-varies	abstract
vocalist	man-made	size-varies	person
vodka	man-made	fits-in-backpack	food
voice	natural	size-varies	other
voiceing	man-made	size-varies	other
voicing	man-made	size-varies	other
void	abstract	size-varies	abstract
voiding	abstract	size-varies	abstract
volcano	natural	too-big-for-backpack	place
volkswagen	man-made	too-big-for-backpack	vehicle
volkswagon	man-made	too-big-for-backpack	vehicle
volleyball	man-made	fits-in-backpack	other
voltage	natural	size-varies	other
volume	abstract	size-varies	abstract
volunteer	both	size-varies	person
vomit	natural	fits-in-backpack	other
vortex	natural	size-varies	other
voter	man-made	size-varies	person
vouer	man-made	size-varies	person
vows	abstract	size-varies	abstract
voyage	man-made	size-varies	other
voyeur	both	size-varies	person
vr	man-made	size-varies	electronics
vulgarity	abstract	size-varies	abstract
vulture	natural	fits-in-backpack	animal
vulva	natural	fits-in-backpack	other
wad	man-made	fits-in-backpack	other
wafer	man-made	fits-in-backpack	food
waffle	man-made	fits-in-backpack	food
wagon	man-made	too-big-for-backpack	vehicle
wagoner	man-made	size-varies	person
wagonload	man-made	too-big-for-backpack	other
waist	natural	size-varies	other
waistband	man-made	fits-in-backpack	clothing
waiter	man-made	size-varies	person
waitperson	man-made	size-varies	person
waitress	man-made	size-varies	person
waiver	man-made	fits-in-backpack	other
wake	both	size-varies	other
wakeup	natural	size-varies	other
waldo	man-made	size-varies	person
wales	natural	too-big-for-backpack	place
walk	natural	size-varies	other
walked	natural	size-varies	other
walker	man-made	too-big-for-backpack	tool
walking	natural	size-varies	other
walkway	man-made	too-big-for-backpack	place
wall	man-made	too-big-for-backpack	household
wallaby	natural	fits-in-backpack	animal
wallboard	man-made	too-big-for-backpack	household
wallclock	man-made	fits-in-backpack	household
wallet	man-made	fits-in-backpack	clothing
wallflower	both	size-varies	plant
wallpaper	man-made	size-varies	household
walls	man-made	too-big-for-backpack	household
walmart	man-made	too-big-for-backpack	place
walnut	natural	fits-in-backpack	food
walnuts	natural	fits-in-backpack	food
walrus	natural	too-big-for-backpack	animal
wan	natural	size-varies	other
wand	man-made	fits-in-backpack	tool
wanderer	both	size-varies	person
war	abstract	size-varies	abstract
warden	man-made	size-varies	person
warehouse	man-made	too-big-for-backpack	place
warfare	abstract	size-varies	abstract
warhorse	both	too-big-for-backpack	animal
warlock	both	size-varies	person
warlord	man-made	size-varies	person
warm	natural	size-varies	other
warmonger	man-made	size-varies	person
warn	man-made	size-varies	abstract
warning	man-made	size-varies	abstract
warplane	man-made	too-big-for-backpack	vehicle
warrant	man-made	fits-in-backpack	abstract
warrior	person	fits-in-backpack	person
warthog	natural	too-big-for-backpack	animal
wash	both	size-varies	other
washboard	man-made	fits-in-backpack	tool
washbowl	man-made	fits-in-backpack	household
washcloth	man-made	fits-in-backpack	clothing
washer	man-made	fits-in-backpack	tool
washerwoman	person	fits-in-backpack	person
washing	man-made	size-varies	other
washstand	man-made	too-big-for-backpack	household
washwoman	person	fits-in-backpack	person
wasp	natural	fits-in-backpack	animal
waste	both	size-varies	other
wastebasket	man-made	fits-in-backpack	household
wastepaper	both	fits-in-backpack	other
watch	man-made	fits-in-backpack	electronics
watchband	man-made	fits-in-backpack	clothing
watchdog	both	fits-in-backpack	animal
watcher	person	fits-in-backpack	person
watching	both	size-varies	abstract
watchman	person	fits-in-backpack	person
water	natural	size-varies	other
waterbed	man-made	too-big-for-backpack	household
waterbottle	man-made	fits-in-backpack	household
watercolor	man-made	fits-in-backpack	other
watercolorist	person	fits-in-backpack	person
watercress	natural	fits-in-backpack	plant
waterfall	natural	too-big-for-backpack	place
waterfowl	natural	size-varies	animal
waterhole	natural	size-varies	place
watermark	both	fits-in-backpack	other
watermelon	natural	fits-in-backpack	food
waterpipe	man-made	fits-in-backpack	other
waterslide	man-made	too-big-for-backpack	other
waterspout	natural	too-big-for-backpack	other
watertower	man-made	too-big-for-backpack	other
waterwheel	man-made	too-big-for-backpack	tool
wave	natural	size-varies	other
wavelength	both	size-varies	abstract
waves	natural	size-varies	other
waving	both	size-varies	abstract
wax	both	size-varies	other
waxer	man-made	fits-in-backpack	tool
waxwork	man-made	fits-in-backpack	other
way	both	size-varies	abstract
weakling	person	fits-in-backpack	person
weakness	abstract	size-varies	abstract
wealth	abstract	size-varies	abstract
weapon	man-made	fits-in-backpack	tool
weapons	man-made	size-varies	tool
wear	man-made	size-varies	clothing
wearhouse	man-made	too-big-for-backpack	place
weasel	natural	fits-in-backpack	animal
weather	natural	size-varies	other
weatherman	person	fits-in-backpack	person
weathervane	man-made	fits-in-backpack	tool
web	both	size-varies	other
webbing	man-made	size-varies	other
webcast	man-made	size-varies	other
webmaster	person	fits-in-backpack	person
website	man-made	size-varies	electronics
wedding	man-made	size-varies	other
wedge	man-made	fits-in-backpack	tool
weed	natural	fits-in-backpack	plant
weeds	natural	size-varies	plant
weef	man-made	fits-in-backpack	clothing
week	man-made	size-varies	abstract
weekend	man-made	size-varies	abstract
weighlifter	person	fits-in-backpack	person
weight	both	size-varies	other
weight-room	man-made	too-big-for-backpack	place
weighter	person	fits-in-backpack	person
weightlifter	person	fits-in-backpack	person
weights	man-made	fits-in-backpack	tool
weiner	man-made	fits-in-backpack	food
welcome	man-made	size-varies	abstract
welder	person	fits-in-backpack	person
welfare	man-made	size-varies	abstract
well	man-made	too-big-for-backpack	place
wellwater	natural	size-varies	other
wench	person	fits-in-backpack	person
werewolf	both	fits-in-backpack	other
westen	place	size-varies	place
westerner	person	fits-in-backpack	person
wet	natural	size-varies	other
wetland	natural	too-big-for-backpack	place
wetness	natural	size-varies	abstract
wetsuit	man-made	fits-in-backpack	clothing
whack-a-mole	man-made	size-varies	other
whale	natural	too-big-for-backpack	animal
whalebone	natural	fits-in-backpack	other
whales	natural	size-varies	animal
whatsapp	man-made	size-varies	electronics
wheat	natural	size-varies	plant
wheatgrass	natural	fits-in-backpack	plant
wheel	man-made	fits-in-backpack	tool
wheelbarrel	man-made	too-big-for-backpack	tool
wheelbarrow	man-made	too-big-for-backpack	vehicle
wheelbarrows	man-made	too-big-for-backpack	vehicle
wheelchair	man-made	too-big-for-backpack	vehicle
wheelhouse	man-made	too-big-for-backpack	vehicle
wheelman	man-made	fits-in-backpack	person
wheels	man-made	fits-in-backpack	vehicle
whelp	natural	fits-in-backpack	animal
whetstone	both	fits-in-backpack	tool
whim	abstract	size-varies	abstract
whip	man-made	fits-in-backpack	tool
whirlpool	natural	too-big-for-backpack	place
whirlybird	man-made	too-big-for-backpack	vehicle
whiskbroom	man-made	fits-in-backpack	tool
whisker	natural	fits-in-backpack	animal
whiskey	man-made	fits-in-backpack	food
whisper	both	size-varies	abstract
whistle	man-made	fits-in-backpack	tool
white	both	size-varies	abstract
white-house	man-made	too-big-for-backpack	place
whiteboard	man-made	too-big-for-backpack	tool
whitefish	natural	fits-in-backpack	food
whitehouse	man-made	too-big-for-backpack	place
whittler	man-made	fits-in-backpack	person
wholesaler	man-made	fits-in-backpack	person
whore	man-made	fits-in-backpack	person
whorehouse	man-made	too-big-for-backpack	place
wicker	man-made	fits-in-backpack	other
widow	man-made	fits-in-backpack	person
widower	man-made	fits-in-backpack	person
wielder	man-made	fits-in-backpack	person
wiener	man-made	fits-in-backpack	food
wienie	man-made	fits-in-backpack	food
wife	man-made	fits-in-backpack	person
wifi	man-made	size-varies	electronics
wig	man-made	fits-in-backpack	clothing
wigmaker	man-made	fits-in-backpack	person
wigwam	man-made	too-big-for-backpack	place
wildcard	both	size-varies	abstract
wilderness	natural	too-big-for-backpack	place
wildfire	natural	too-big-for-backpack	other
wildflower	natural	fits-in-backpack	plant
will	abstract	size-varies	abstract
willow	natural	too-big-for-backpack	plant
wimps	man-made	fits-in-backpack	person
wind	natural	size-varies	other
windbag	man-made	fits-in-backpack	person
windbreaker	man-made	fits-in-backpack	clothing
windchimes	man-made	fits-in-backpack	household
windex	man-made	fits-in-backpack	household
windmill	man-made	too-big-for-backpack	other
window	man-made	too-big-for-backpack	other
windowpane	man-made	fits-in-backpack	other
windows	man-made	size-varies	electronics
windowsill	man-made	too-big-for-backpack	other
windpipe	natural	fits-in-backpack	animal
windscreen	man-made	too-big-for-backpack	vehicle
windsock	man-made	too-big-for-backpack	other
windstorm	natural	too-big-for-backpack	other
wine	man-made	fits-in-backpack	food
wineglass	man-made	fits-in-backpack	household
winery	man-made	too-big-for-backpack	place
wing	natural	size-varies	animal
wingman	man-made	fits-in-backpack	person
wings	natural	size-varies	animal
wingtip	man-made	fits-in-backpack	clothing
winner	man-made	fits-in-backpack	person
winning	abstract	size-varies	abstract
winter	natural	size-varies	other
winterberry	natural	fits-in-backpack	plant
wiper	man-made	fits-in-backpack	tool
wipers	man-made	fits-in-backpack	tool
wipes	man-made	fits-in-backpack	household
wire	man-made	fits-in-backpack	tool
wires	man-made	fits-in-backpack	tool
wiretap	man-made	fits-in-backpack	electronics
wiring	man-made	size-varies	electronics
wisdom	abstract	size-varies	abstract
wiseman	man-made	fits-in-backpack	person
wish	abstract	size-varies	abstract
wishbone	natural	fits-in-backpack	animal
wisher	man-made	fits-in-backpack	person
witch	man-made	fits-in-backpack	person
witchdoctor	man-made	fits-in-backpack	person
witness	man-made	fits-in-backpack	person
wiz	man-made	fits-in-backpack	person
wizard	man-made	fits-in-backpack	person
wok	man-made	fits-in-backpack	tool
wolf	natural	fits-in-backpack	animal
wolfhound	natural	too-big-for-backpack	animal
wolverine	natural	fits-in-backpack	animal
wolves	natural	size-varies	animal
woman	natural	fits-in-backpack	person
womanizer	man-made	fits-in-backpack	person
womb	natural	fits-in-backpack	animal
women	natural	size-varies	person
wonder	abstract	size-varies	abstract
wood	natural	size-varies	other
woodblock	man-made	fits-in-backpack	other
woodchipper	man-made	too-big-for-backpack	tool
woodchuck	natural	fits-in-backpack	animal
woodcutter	both	fits-in-backpack	person
woodpecker	natural	fits-in-backpack	animal
woodpile	both	too-big-for-backpack	other
woods	natural	too-big-for-backpack	place
woodshed	man-made	too-big-for-backpack	place
woodshop	man-made	too-big-for-backpack	place
woodsman	both	fits-in-backpack	person
woodwind	man-made	fits-in-backpack	other
woodwork	man-made	size-varies	other
woodworker	both	fits-in-backpack	person
woof	natural	size-varies	animal
wool	natural	fits-in-backpack	clothing
word	both	fits-in-backpack	abstract
words	both	fits-in-backpack	abstract
work	both	size-varies	abstract
workbench	man-made	too-big-for-backpack	tool
workbook	man-made	fits-in-backpack	other
workbox	man-made	fits-in-backpack	household
worker	both	fits-in-backpack	person
workers	both	size-varies	person
workhorse	both	too-big-for-backpack	animal
workhouse	man-made	too-big-for-backpack	place
workingman	both	fits-in-backpack	person
workout	both	fits-in-backpack	abstract
workroom	man-made	too-big-for-backpack	place
worksheet	man-made	fits-in-backpack	other
workshop	man-made	too-big-for-backpack	place
world	natural	too-big-for-backpack	place
worm	natural	fits-in-backpack	animal
worms	natural	fits-in-backpack	animal
wormwood	natural	fits-in-backpack	plant
worry	both	fits-in-backpack	abstract
worst	both	fits-in-backpack	abstract
worth	both	fits-in-backpack	abstract
wound	both	fits-in-backpack	other
wounds	both	fits-in-backpack	other
wrangler	both	fits-in-backpack	person
wrapper	man-made	fits-in-backpack	other
wrapping	man-made	size-varies	other
wreath	both	size-varies	plant
wreck	both	size-varies	vehicle
wrecker	man-made	too-big-for-backpack	vehicle
wrench	man-made	fits-in-backpack	tool
wrestler	both	fits-in-backpack	person
wretch	both	fits-in-backpack	person
wrigley	man-made	fits-in-backpack	food
wrist	natural	fits-in-backpack	other
wristband	man-made	fits-in-backpack	clothing
write	both	fits-in-backpack	abstract
writer	both	fits-in-backpack	person
writers	both	size-varies	person
writing	both	size-varies	abstract
writings	both	size-varies	abstract
wrong	both	fits-in-backpack	abstract
wwf	man-made	fits-in-backpack	other
x-ray	man-made	fits-in-backpack	electronics
xanax	man-made	fits-in-backpack	other
xbox	man-made	fits-in-backpack	electronics
xerox	man-made	fits-in-backpack	electronics
xray	man-made	fits-in-backpack	electronics
xylophone	man-made	fits-in-backpack	tool
xylophonist	both	fits-in-backpack	person
yacht	man-made	too-big-for-backpack	vehicle
yachtsman	both	fits-in-backpack	person
yard	both	too-big-for-backpack	place
yardbird	both	fits-in-backpack	animal
yardman	both	fits-in-backpack	person
yardstick	man-made	fits-in-backpack	tool
yarn	both	fits-in-backpack	clothing
yawn	natural	fits-in-backpack	other
yawner	both	fits-in-backpack	person
yawns	natural	fits-in-backpack	other
year	both	fits-in-backpack	abstract
yeast	natural	fits-in-backpack	food
yelling	natural	fits-in-backpack	other
yellow	both	fits-in-backpack	abstract
yellowjacket	natural	fits-in-backpack	animal
yellows	both	fits-in-backpack	other
yellowstone	natural	too-big-for-backpack	place
yellowtail	natural	fits-in-backpack	animal
yesterday	both	fits-in-backpack	abstract
yeti	both	fits-in-backpack	animal
ymca	man-made	too-big-for-backpack	place
yoga	both	fits-in-backpack	abstract
yogurt	man-made	fits-in-backpack	food
yoke	both	size-varies	tool
yolk	natural	fits-in-backpack	food
young	both	fits-in-backpack	abstract
younger	both	fits-in-backpack	abstract
younging	both	fits-in-backpack	person
youth	both	fits-in-backpack	person
yoyo	man-made	fits-in-backpack	tool
zebra	natural	too-big-for-backpack	animal
zebras	natural	size-varies	animal
zika	natural	fits-in-backpack	other
zinc	natural	fits-in-backpack	other
zinfandel	man-made	fits-in-backpack	food
49ers	man-made	fits-in-backpack	person
zipper	man-made	fits-in-backpack	clothing
zombie	both	fits-in-backpack	person
zone	abstract	size-varies	place
zoo	man-made	too-big-for-backpack	place
zookeeper	person	fits-in-backpack	person
zoologist	person	fits-in-backpack	person
zucchini	natural	fits-in-backpack	food
library stamp	man-made	fits-in-backpack	tool
outdoor furniture	man-made	too-big-for-backpack	household
kitchen island	man-made	too-big-for-backpack	household
air filter	man-made	fits-in-backpack	tool
wireless speaker	man-made	fits-in-backpack	electronics
toaster oven	man-made	fits-in-backpack	electronics
impact crusher	man-made	too-big-for-backpack	tool
samoa	man-made	fits-in-backpack	food
binder clip	man-made	fits-in-backpack	tool
drapes	man-made	size-varies	clothing
photo album	man-made	fits-in-backpack	household
thyroid	natural	fits-in-backpack	other
dental chair	man-made	too-big-for-backpack	tool
raindrops	natural	fits-in-backpack	other
sippy cup	man-made	fits-in-backpack	household
glove box	man-made	fits-in-backpack	vehicle
beer glass	man-made	fits-in-backpack	household
cable tray	man-made	too-big-for-backpack	tool
edible flowers	both	fits-in-backpack	food
cat carrier	man-made	fits-in-backpack	household
ventilation shaft	man-made	too-big-for-backpack	other
vacuum cleaner	man-made	fits-in-backpack	tool
neon light	man-made	fits-in-backpack	electronics
oatmeal cookie	man-made	fits-in-backpack	food
play mat	man-made	size-varies	household
amazon echo	man-made	fits-in-backpack	electronics
stained glass window	man-made	size-varies	household
green beans	natural	fits-in-backpack	food
rivet	man-made	fits-in-backpack	tool
filing cabinet	man-made	too-big-for-backpack	household
receipt printer	man-made	fits-in-backpack	electronics
parrotfish	natural	fits-in-backpack	animal
earl grey tea	both	fits-in-backpack	food
ice pop	man-made	fits-in-backpack	food
fishing rod	man-made	too-big-for-backpack	tool
office chair	man-made	too-big-for-backpack	household
hairspray can	man-made	fits-in-backpack	household
water heater	man-made	too-big-for-backpack	household
medicine cabinet	man-made	too-big-for-backpack	household
kitchen cabinet	man-made	too-big-for-backpack	household
garden rake	man-made	too-big-for-backpack	tool
toilet brush	man-made	fits-in-backpack	household
picture frame	man-made	size-varies	household
maintenance truck	man-made	too-big-for-backpack	vehicle
interstate	man-made	too-big-for-backpack	place
utility belt	man-made	fits-in-backpack	clothing
emergency light	man-made	fits-in-backpack	electronics
weighing scale	man-made	fits-in-backpack	tool
hdmi cable	man-made	fits-in-backpack	electronics
fire escape ladder	man-made	too-big-for-backpack	tool
migraine	both	fits-in-backpack	abstract
gift bag	man-made	size-varies	household
lawn mower	man-made	too-big-for-backpack	tool
mixing bowl	man-made	fits-in-backpack	household
finger food	man-made	fits-in-backpack	food
wardrobe	man-made	too-big-for-backpack	household
watering can	man-made	fits-in-backpack	tool
desk lamp	man-made	fits-in-backpack	household
kitchen table	man-made	too-big-for-backpack	household
space station	man-made	too-big-for-backpack	vehicle
hash browns	man-made	fits-in-backpack	food
shin guards	man-made	fits-in-backpack	clothing
yoga block	man-made	fits-in-backpack	other
broken glass	man-made	fits-in-backpack	other
lighting rig	man-made	too-big-for-backpack	electronics
humidity meter	man-made	fits-in-backpack	electronics
fabric sofa	man-made	too-big-for-backpack	household
jasmine	natural	fits-in-backpack	plant
laser beam	man-made	size-varies	other
domino	man-made	fits-in-backpack	other
hydro turbine	man-made	too-big-for-backpack	tool
bread basket	man-made	fits-in-backpack	household
plastic pipe	man-made	size-varies	tool
clothes hamper	man-made	too-big-for-backpack	household
smith machine	man-made	too-big-for-backpack	tool
internet router	man-made	fits-in-backpack	electronics
kentucky	both	too-big-for-backpack	place
ecuador	both	too-big-for-backpack	place
trimming scissors	man-made	fits-in-backpack	tool
automatic door	man-made	too-big-for-backpack	tool
frozen waffle	man-made	fits-in-backpack	food
ice tea	man-made	fits-in-backpack	food
baggage conveyor	man-made	too-big-for-backpack	vehicle
safety glasses	man-made	fits-in-backpack	clothing
desk chairs	man-made	too-big-for-backpack	household
storage bin	man-made	size-varies	household
soap suds	man-made	size-varies	other
atlantic ocean	natural	too-big-for-backpack	place
shoe rack	man-made	too-big-for-backpack	household
electric scooter	man-made	too-big-for-backpack	vehicle
bobby pins	man-made	fits-in-backpack	clothing
austria	both	too-big-for-backpack	place
cooling tower	man-made	too-big-for-backpack	tool
electrical panel	man-made	too-big-for-backpack	tool
wrist weights	man-made	fits-in-backpack	clothing
satellite dish	man-made	too-big-for-backpack	electronics
seed packet	both	fits-in-backpack	other
cardboard tube	man-made	size-varies	household
backgammon board	man-made	fits-in-backpack	other
fanny pack	man-made	fits-in-backpack	clothing
mangrove seedling	natural	fits-in-backpack	plant
deciduous tree	natural	too-big-for-backpack	plant
wire rack	man-made	size-varies	household
wall street	man-made	too-big-for-backpack	place
duct tape	man-made	fits-in-backpack	tool
tennis court	man-made	too-big-for-backpack	place
wine decanter	man-made	fits-in-backpack	household
playing cards	man-made	fits-in-backpack	other
fitness tracker	man-made	fits-in-backpack	electronics
wonton soup	man-made	fits-in-backpack	food
handlebar	man-made	fits-in-backpack	vehicle
bank statement	man-made	fits-in-backpack	abstract
impatiens	natural	fits-in-backpack	plant
australia	natural	too-big-for-backpack	place
bookbag	man-made	fits-in-backpack	clothing
soccer ball	man-made	fits-in-backpack	other
elastic bandage	man-made	fits-in-backpack	other
anemone	natural	fits-in-backpack	animal
popcorn machine	man-made	too-big-for-backpack	household
planter box	man-made	size-varies	household
legal pad	man-made	fits-in-backpack	other
paperweights	man-made	fits-in-backpack	household
glass shelf	man-made	size-varies	household
thermal underwear	man-made	fits-in-backpack	clothing
analogy	abstract	size-varies	abstract
afghanistan	natural	too-big-for-backpack	place
electronic keyboard	man-made	too-big-for-backpack	electronics
grape juice	both	fits-in-backpack	food
protein shake	man-made	fits-in-backpack	food
bath mat	man-made	fits-in-backpack	household
coffee bag	man-made	fits-in-backpack	food
lace top	man-made	fits-in-backpack	clothing
archery target	man-made	size-varies	other
internet modem	man-made	fits-in-backpack	electronics
sugar packet	man-made	fits-in-backpack	food
ceiling fan	man-made	too-big-for-backpack	household
tuning fork	man-made	fits-in-backpack	tool
bus shelter	man-made	too-big-for-backpack	place
webcam	man-made	fits-in-backpack	electronics
salon sign	man-made	size-varies	other
laundry cart	man-made	too-big-for-backpack	household
velvet rope	man-made	size-varies	other
denim jeans	man-made	fits-in-backpack	clothing
dinosaur skeleton	natural	too-big-for-backpack	animal
fishing net	man-made	size-varies	tool
vanity mirror	man-made	size-varies	household
travel pillow	man-made	fits-in-backpack	household
keyring	man-made	fits-in-backpack	other
concentrator	man-made	too-big-for-backpack	electronics
gas turbine	man-made	too-big-for-backpack	vehicle
plastic gloves	man-made	fits-in-backpack	clothing
graduated cylinder	man-made	fits-in-backpack	tool
server rack	man-made	too-big-for-backpack	electronics
vespa	man-made	too-big-for-backpack	vehicle
vegan chocolate	man-made	fits-in-backpack	food
pilates	abstract	size-varies	abstract
wedding ring	man-made	fits-in-backpack	clothing
sweetgum tree	natural	too-big-for-backpack	plant
pry bar	man-made	fits-in-backpack	tool
curling	abstract	size-varies	abstract
high chair	man-made	too-big-for-backpack	household
seagrass bed	natural	too-big-for-backpack	plant
rucksack	man-made	fits-in-backpack	clothing
sportswear	man-made	fits-in-backpack	clothing
culture medium	man-made	fits-in-backpack	other
underground river	natural	too-big-for-backpack	place
fog machine	man-made	too-big-for-backpack	electronics
velvet rug	man-made	too-big-for-backpack	household
coral reefs	natural	too-big-for-backpack	place
space probe	man-made	too-big-for-backpack	vehicle
boa constrictor	natural	size-varies	animal
underwater volcano	natural	too-big-for-backpack	place
mixing console	man-made	too-big-for-backpack	electronics
security gate	man-made	too-big-for-backpack	other
emergency lights	man-made	fits-in-backpack	electronics
grain bin	man-made	too-big-for-backpack	household
hot dog	man-made	fits-in-backpack	food
cocktail glass	man-made	fits-in-backpack	household
jaffa cake	man-made	fits-in-backpack	food
ventilation system	man-made	too-big-for-backpack	other
wind chime	both	size-varies	household
first aid kit	man-made	fits-in-backpack	household
wii	man-made	fits-in-backpack	electronics
measuring cup	man-made	fits-in-backpack	tool
medical gown	man-made	fits-in-backpack	clothing
livestock trailer	man-made	too-big-for-backpack	vehicle
electrical outlet	man-made	fits-in-backpack	electronics
overhead wire	man-made	too-big-for-backpack	other
garment steamer	man-made	too-big-for-backpack	household
bar counter	man-made	too-big-for-backpack	place
trash can	man-made	size-varies	household
rail track	man-made	too-big-for-backpack	vehicle
nitrous	both	fits-in-backpack	other
elliptical trainers	man-made	too-big-for-backpack	other
rainbow cake	man-made	size-varies	food
iv bag	man-made	fits-in-backpack	tool
juniper bush	natural	size-varies	plant
portable speaker	man-made	fits-in-backpack	electronics
cobweb	natural	fits-in-backpack	other
ghost crab	natural	fits-in-backpack	animal
hazelnut tree	natural	too-big-for-backpack	plant
ziploc	man-made	fits-in-backpack	household
metal detector	man-made	fits-in-backpack	tool
water bowl	man-made	fits-in-backpack	household
fish tank	man-made	too-big-for-backpack	household
power cable	man-made	fits-in-backpack	electronics
coffee grinder	man-made	fits-in-backpack	tool
microphone stand	man-made	too-big-for-backpack	tool
turnstiles	man-made	too-big-for-backpack	other
mail truck	man-made	too-big-for-backpack	vehicle
safety goggles	man-made	fits-in-backpack	clothing
slit	both	fits-in-backpack	other
sewing kit	man-made	fits-in-backpack	tool
name tag	man-made	fits-in-backpack	clothing
orange peel	natural	fits-in-backpack	food
bike path	man-made	too-big-for-backpack	place
silicone mat	man-made	fits-in-backpack	household
polar bear	natural	too-big-for-backpack	animal
alarm system	man-made	size-varies	electronics
onyx	natural	fits-in-backpack	other
emergency exit sign	man-made	fits-in-backpack	other
peace lily	both	size-varies	plant
manicure set	man-made	fits-in-backpack	tool
plastic sign	man-made	size-varies	other
push pin	man-made	fits-in-backpack	tool
oak table	both	too-big-for-backpack	household
paint roller	man-made	fits-in-backpack	tool
colombia	natural	too-big-for-backpack	place
tow strap	man-made	fits-in-backpack	tool
wine opener	man-made	fits-in-backpack	tool
trash bag	man-made	size-varies	household
gasket	man-made	fits-in-backpack	tool
fan blade	man-made	fits-in-backpack	tool
bald eagle	natural	fits-in-backpack	animal
water hose	man-made	size-varies	tool
entrance door	man-made	too-big-for-backpack	household
drill bit	man-made	fits-in-backpack	tool
chocolate cake	man-made	size-varies	food
barbell collar	man-made	fits-in-backpack	tool
shower caddy	man-made	fits-in-backpack	household
sandstorm	natural	too-big-for-backpack	other
ear protection	man-made	fits-in-backpack	clothing
silver ore	natural	fits-in-backpack	other
silicon	natural	fits-in-backpack	other
hot tea	man-made	fits-in-backpack	food
shipping label	man-made	fits-in-backpack	other
unbuttoned jacket	man-made	fits-in-backpack	clothing
garbage can	man-made	too-big-for-backpack	household
cuff	man-made	fits-in-backpack	clothing
vegetarian chili	man-made	size-varies	food
nintendo switch	man-made	fits-in-backpack	electronics
face mask	man-made	fits-in-backpack	clothing
damselfish	natural	fits-in-backpack	animal
shower cap	man-made	fits-in-backpack	clothing
sudan	natural	too-big-for-backpack	place
fried rice	man-made	fits-in-backpack	food
electrical tape	man-made	fits-in-backpack	tool
school bus	man-made	too-big-for-backpack	vehicle
ticket stub	man-made	fits-in-backpack	other
pedal boat	man-made	too-big-for-backpack	vehicle
wall art	man-made	size-varies	household
redwood tree	natural	too-big-for-backpack	plant
hair clip	man-made	fits-in-backpack	clothing
library card	man-made	fits-in-backpack	other
aprons	man-made	fits-in-backpack	clothing
dump truck	man-made	too-big-for-backpack	vehicle
canning jar	man-made	fits-in-backpack	household
feather boa	both	fits-in-backpack	clothing
ocarina	man-made	fits-in-backpack	other
vintage dollhouse	man-made	size-varies	household
dj turntable	man-made	fits-in-backpack	electronics
power strip	man-made	fits-in-backpack	electronics
bamboo leaf	natural	fits-in-backpack	plant
shipping container	man-made	too-big-for-backpack	other
fire helmet	man-made	fits-in-backpack	clothing
street sign	man-made	size-varies	other
sword fern	natural	size-varies	plant
analog stick	man-made	fits-in-backpack	electronics
clothes rack	man-made	too-big-for-backpack	household
safety harness	man-made	fits-in-backpack	clothing
coffee table	man-made	too-big-for-backpack	household
hot water bottle	man-made	fits-in-backpack	household
diving board	man-made	too-big-for-backpack	other
board games	man-made	size-varies	other
serving bowl	man-made	fits-in-backpack	household
reading glasses	man-made	fits-in-backpack	clothing
rv	man-made	too-big-for-backpack	vehicle
level sensor	man-made	fits-in-backpack	electronics
tool belt	man-made	fits-in-backpack	tool
bird netting	man-made	size-varies	tool
fudge brownie	man-made	fits-in-backpack	food
bookend	man-made	fits-in-backpack	household
bottled water	man-made	fits-in-backpack	food
